ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,P_0A4,P_0A4_F,P_0A4_M,P_5A9,P_5A9_F,P_5A9_M,P_10A14,P_10A14_F,P_10A14_M,P_15A19,P_15A19_F,P_15A19_M,P_20A24,P_20A24_F,P_20A24_M,P_25A29,P_25A29_F,P_25A29_M,P_30A34,P_30A34_F,P_30A34_M,P_35A39,P_35A39_F,P_35A39_M,P_40A44,P_40A44_F,P_40A44_M,P_45A49,P_45A49_F,P_45A49_M,P_50A54,P_50A54_F,P_50A54_M,P_55A59,P_55A59_F,P_55A59_M,P_60A64,P_60A64_F,P_60A64_M,P_65A69,P_65A69_F,P_65A69_M,P_70A74,P_70A74_F,P_70A74_M,P_75A79,P_75A79_F,P_75A79_M,P_80A84,P_80A84_F,P_80A84_M,P_85YMAS,P_85YMAS_F,P_85YMAS_M,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,TAMLOC
9,Ciudad de México,13,Xochimilco,172,Paraje de la Ciénega," 99°04'52.998"" W","19°16'46.532"" N",2229,47,21,26,3,0,3,44,21,23,43,20,23,36,16,20,32,15,17,30,14,16,2,2,0,6,3,3,7,4,3,4,1,3,2,1,1,7,3,4,12,5,2,3,123.81,15,29,3,4,1,3,5,2,3,6,3,3,5,2,3,4,2,2,5,2,3,3,2,1,4,2,2,3,1,2,1,1,0,2,1,1,0,0,0,2,2,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,2.69,38,17,21,9,4,5,40,19,21,3,1,2,1,1,0,0,0,0,1,1,0,1,0,1,12,3,1,2,0,0,0,0,0,0,0,4,1,3,2,1,1,1,0,43,1,1,0,4,2,2,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,6,2,4,6,4,2,2,1,1,2,0,2,10,4,6,6,4,2,6.47,7,6,25,7,18,11,9,2,25,7,18,0,0,0,31,16,2,0,0,0,14,0,0,0,15,19,2,17,6,0,24,13,6,7,47,24,23,13,13,13,13,13,13,0,0,47,3.62,1.18,11,2,10,3,3,4,6,11,2,10,6,3,5,3,11,1,11,2,9,1,11,9,0,7,6,1,4,1,10,8,9,2,0,12,2,1,1,0,2,1,10,0,1
9,Ciudad de México,13,Xochimilco,177,Kilómetro 26," 99°08'26.953"" W","19°13'24.823"" N",2469,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,13,Xochimilco,178,Tlapizatil (Puente de Urrutia)," 99°04'22.284"" W","19°15'43.153"" N",2229,176,86,90,4,1,3,172,85,87,163,82,81,130,66,64,119,59,60,112,54,58,16,6,10,26,13,13,31,17,14,11,7,4,7,5,2,13,7,6,41,18,9,9,104.65,57,107,12,13,4,9,20,8,12,24,15,9,10,6,4,10,6,4,16,9,7,14,8,6,18,5,13,9,4,5,10,3,7,7,5,2,7,4,3,6,4,2,7,1,6,3,2,1,2,2,0,0,0,0,0,0,0,2.38,128,60,68,47,25,22,155,78,77,7,4,3,11,6,5,0,0,0,11,6,5,11,0,11,33,1,1,0,9,3,4,4,3,1,1,10,4,7,1,3,0,3,8,151,4,3,1,0,0,0,1,1,0,5,4,1,4,2,2,2,2,0,7,5,2,10,6,4,6,3,3,17,9,8,13,8,5,36,15,21,35,17,18,8.49,8.39,8.58,96,42,54,34,24,10,95,42,53,1,0,1,62,114,39,3,0,0,73,0,0,0,35,63,32,129,14,0,33,50,13,37,176,45,131,55,50,55,50,50,50,4,1,176,3.52,1.44,47,3,34,16,19,9,22,48,2,8,4,42,40,7,35,10,45,5,8,0,40,42,1,24,22,3,3,6,31,45,45,7,0,47,7,6,1,1,2,3,40,1,1
9,Ciudad de México,13,Xochimilco,180,Tepexomulco las Rocas," 99°08'09.838"" W","19°13'42.729"" N",2395,53,25,28,0,0,0,53,25,28,50,25,25,41,21,20,39,20,19,38,19,19,4,1,3,8,3,5,9,4,5,2,1,1,1,1,0,7,4,3,15,8,5,3,112,14,36,3,3,0,3,6,2,4,5,3,2,2,1,1,6,4,2,4,1,3,6,1,5,4,3,1,7,5,2,1,0,1,0,0,0,1,0,1,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1,42,19,23,11,6,5,50,25,25,0,0,0,3,1,2,0,0,0,3,1,2,3,0,3,3,6,3,3,1,1,0,0,0,0,1,9,0,9,0,3,0,1,0,43,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,1,3,3,0,4,2,2,16,8,8,13,5,8,9.54,8.8,10.32,31,14,17,10,7,3,30,13,17,1,1,0,35,18,4,6,0,0,3,0,2,3,16,20,5,16,19,0,17,15,4,11,53,17,36,17,15,15,13,15,15,2,0,53,3.53,1,14,1,5,10,2,2,11,15,0,3,1,12,10,9,13,2,15,0,3,0,14,9,0,8,4,3,6,1,4,11,13,4,1,15,5,0,0,1,0,0,9,0,1
9,Ciudad de México,13,Xochimilco,181,Ocotitla Tepachuxiac," 99°08'30.149"" W","19°13'41.116"" N",2406,271,127,144,11,7,4,260,120,140,249,114,135,221,105,116,212,100,112,199,95,104,16,9,7,23,6,17,21,7,14,9,5,4,13,5,8,45,23,22,72,17,8,9,113.39,59,201,11,22,13,9,24,8,16,13,6,7,23,9,14,35,19,16,19,7,12,23,12,11,25,11,14,18,8,10,17,6,11,21,14,7,14,6,8,6,2,4,3,2,1,6,3,3,1,0,1,1,1,0,0,0,0,02.08,162,67,95,107,59,48,243,111,132,6,3,3,31,14,17,1,1,0,30,13,17,31,1,30,63,2,1,1,14,5,7,2,1,0,0,20,4,7,0,9,3,4,7,231,7,4,3,1,0,1,2,1,1,11,4,7,7,2,5,0,0,0,9,7,2,13,7,6,20,12,8,41,19,22,10,5,5,66,28,38,55,25,30,08.09,7.76,8.38,161,64,97,60,41,19,159,64,95,2,0,2,158,113,66,9,0,10,26,0,2,0,81,118,22,197,12,0,61,64,16,48,271,69,202,64,64,61,61,64,64,0,0,271,4.23,1.32,61,1,21,43,8,13,43,62,2,22,2,42,38,48,63,1,60,2,20,0,60,39,0,38,38,3,21,4,17,46,54,12,0,60,9,18,0,1,5,2,47,0,2
9,Ciudad de México,13,Xochimilco,182,Tecuyo," 99°08'26.085"" W","19°13'09.657"" N",2593,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,13,Xochimilco,183,Hualpalcaltepec," 99°08'22.794"" W","19°12'58.316"" N",2692,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,13,Xochimilco,184,Atotle," 99°06'34.179"" W","19°13'06.541"" N",2413,330,172,158,11,6,5,319,166,153,314,163,151,273,146,127,260,141,119,240,132,108,10,5,5,36,15,21,33,14,19,13,5,8,20,9,11,39,16,23,101,27,18,9,91.86,70,239,21,16,9,7,30,15,15,24,7,17,38,16,22,21,9,12,33,18,15,26,14,12,35,19,16,18,8,10,23,17,6,18,11,7,21,11,10,6,4,2,8,6,2,8,4,4,0,0,0,4,3,1,1,1,0,1.83,257,128,129,71,42,29,304,157,147,9,5,4,12,5,7,1,1,0,11,4,7,12,1,11,39,12,6,6,20,8,12,1,3,2,4,52,16,29,2,16,0,11,6,255,4,3,1,0,0,0,0,0,0,15,7,8,18,7,11,0,0,0,8,7,1,7,5,2,16,9,7,30,16,14,8,2,6,51,26,25,136,77,59,10.29,10.27,10.31,179,84,95,92,61,31,174,82,92,5,2,3,102,227,87,48,0,17,71,0,4,0,100,136,36,252,31,0,46,88,33,55,330,101,229,99,88,99,88,88,88,8,3,330,3.75,0.99,81,6,32,56,10,16,62,88,0,84,38,4,74,29,87,0,87,1,84,0,87,48,1,76,62,29,37,9,11,78,85,36,50,78,53,18,12,12,1,7,32,1,2
9,Ciudad de México,13,Xochimilco,185,Los Tejocotes," 99°07'06.512"" W","19°12'10.164"" N",2563,31,17,14,0,0,0,31,17,14,30,17,13,27,17,10,27,17,10,24,14,10,2,0,2,2,0,2,1,0,1,0,0,0,3,3,0,8,6,2,15,1,1,0,82.35,4,26,1,1,0,1,3,0,3,0,0,0,5,4,1,6,5,1,1,0,1,0,0,0,2,1,1,3,2,1,6,3,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.35,26,14,12,5,3,2,30,17,13,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,6,3,3,3,0,0,2,2,0,0,8,2,6,0,0,0,0,0,20,1,0,1,1,0,1,0,0,0,3,3,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,16,8,8,6,5,1,9.19,9.29,9,20,10,10,7,7,0,20,10,10,0,0,0,13,18,11,0,0,0,7,0,0,0,10,16,1,20,0,0,11,8,0,8,31,0,31,8,8,8,8,8,8,0,0,31,3.88,1.48,7,1,4,4,4,0,4,8,0,6,4,2,5,1,7,0,7,1,5,0,6,6,0,5,5,1,2,1,1,6,8,4,2,8,6,3,1,3,0,0,2,0,1
9,Ciudad de México,13,Xochimilco,187,Tepepatlaxtle," 99°06'40.284"" W","19°12'08.538"" N",2589,162,86,76,3,2,1,159,84,75,157,83,74,134,70,64,124,65,59,118,61,57,5,1,4,20,13,7,22,13,9,10,5,5,6,4,2,20,10,10,54,10,5,5,88.37,38,117,7,5,3,2,15,8,7,18,10,8,13,6,7,13,8,5,14,6,8,19,11,8,13,8,5,14,6,8,13,9,4,8,3,5,7,3,4,3,2,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1.87,117,61,56,45,25,20,157,83,74,0,0,0,13,8,5,0,0,0,13,8,5,13,0,13,37,0,0,0,10,7,5,1,1,1,0,32,6,30,0,5,0,1,1,120,0,0,0,1,1,0,0,0,0,4,3,1,9,5,4,0,0,0,10,7,3,12,7,5,7,4,3,18,7,11,4,2,2,44,23,21,35,19,16,8.54,8.54,8.54,92,42,50,42,28,14,89,40,49,3,2,1,65,97,19,2,0,1,50,25,0,0,52,62,20,111,26,1,24,41,16,25,162,69,93,48,41,48,41,41,41,7,0,162,3.95,01.07,34,7,15,26,1,5,35,41,0,3,0,38,35,17,40,1,40,1,3,0,39,22,0,33,22,10,17,5,0,33,39,10,25,38,23,9,7,0,1,2,17,1,1
9,Ciudad de México,13,Xochimilco,190,Tixculco," 99°03'16.400"" W","19°13'21.051"" N",2400,42,19,23,1,1,0,41,18,23,41,18,23,37,15,22,36,15,21,34,14,20,0,0,0,4,3,1,4,2,2,1,0,1,2,1,1,8,4,4,12,3,1,2,121.05,6,34,2,1,1,0,1,1,0,4,2,2,5,2,3,5,3,2,4,1,3,1,1,0,5,0,5,5,3,2,2,2,0,2,0,2,4,2,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.6,31,12,19,11,7,4,36,14,22,5,4,1,3,1,2,0,0,0,3,1,2,3,0,3,4,3,0,3,2,1,2,0,0,0,0,6,3,3,0,0,0,0,0,34,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,2,2,0,2,1,1,7,4,3,8,2,6,1,1,0,11,6,5,6,1,5,6.97,6.47,7.33,26,8,18,11,7,4,26,8,18,0,0,0,20,22,3,2,0,0,17,0,0,0,10,23,4,33,2,0,7,17,6,11,42,18,24,22,17,22,17,17,17,4,1,42,2.47,1.2,16,1,14,3,10,2,5,13,4,10,8,7,6,10,14,1,15,2,10,1,14,11,0,4,1,2,4,2,4,15,12,1,0,17,1,1,0,2,1,0,16,0,1
9,Ciudad de México,13,Xochimilco,191,Tecoexcontitla," 99°05'06.447"" W","19°12'49.999"" N",2611,263,140,123,9,2,7,254,138,116,245,130,115,207,112,95,197,107,90,188,102,86,15,14,1,32,12,20,30,14,16,10,5,5,9,5,4,33,17,16,78,34,15,19,87.86,66,181,16,18,10,8,27,13,14,21,10,11,19,11,8,23,11,12,31,19,12,16,8,8,14,11,3,15,7,8,20,11,9,13,5,8,12,9,3,18,6,12,5,2,3,4,2,2,3,2,1,0,0,0,4,3,1,1.91,188,92,96,71,45,26,229,121,108,14,8,6,18,9,9,0,0,0,18,9,9,18,0,18,38,35,18,17,13,3,9,1,3,2,2,75,13,56,3,10,0,18,2,175,5,4,1,0,0,0,0,0,0,5,4,1,8,6,2,0,0,0,5,2,3,8,5,3,12,8,4,27,15,12,10,4,6,41,21,20,97,52,45,10.11,9.95,10.29,148,61,87,58,50,8,147,61,86,1,0,1,11,252,56,10,0,2,85,0,22,80,55,119,33,160,17,5,80,76,21,55,263,73,190,103,76,101,74,76,76,18,9,263,3.46,0.99,74,2,32,44,9,17,50,76,0,17,0,59,71,40,72,2,76,0,17,0,73,37,1,69,54,46,38,5,6,66,71,30,44,70,43,21,13,9,1,3,22,1,2
9,Ciudad de México,13,Xochimilco,193,El Potrero (Bosques de la Paz)," 99°05'26.170"" W","19°12'40.125"" N",2569,38,20,18,3,1,2,35,19,16,35,19,16,30,16,14,29,16,13,24,11,13,1,0,1,4,3,1,4,3,1,1,0,1,5,5,0,5,1,4,15,0,0,0,90,9,29,0,3,1,2,4,2,2,2,1,1,9,6,3,1,0,1,3,2,1,4,3,1,4,2,2,2,1,1,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,29,16,13,9,4,5,32,16,16,3,3,0,1,0,1,0,0,0,1,0,1,1,0,1,5,0,0,0,1,0,1,0,0,0,0,10,0,8,0,1,0,1,1,26,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,3,4,4,0,1,1,0,13,7,6,5,1,4,8.38,8.44,8.31,23,10,13,7,6,1,21,9,12,2,1,1,18,20,9,0,0,0,11,0,0,0,11,16,3,17,9,0,12,11,3,8,38,8,30,12,11,12,11,11,11,0,1,38,3.45,1.23,10,1,5,6,1,4,6,11,0,2,0,9,8,1,11,0,11,0,2,0,11,7,0,9,4,0,2,2,0,11,11,2,2,11,3,2,1,1,0,0,7,0,1
9,Ciudad de México,13,Xochimilco,195,Paraje Tepanyecac," 99°03'05.600"" W","19°13'19.612"" N",2441,58,22,36,1,0,1,57,22,35,56,22,34,49,18,31,45,17,28,40,16,24,1,0,1,7,4,3,11,5,6,4,1,3,5,1,4,10,3,7,13,4,0,4,163.64,13,41,4,2,0,2,3,2,1,8,3,5,9,3,6,6,1,5,5,3,2,2,1,1,3,2,1,4,1,3,4,2,2,5,1,4,3,3,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2.33,47,15,32,11,7,4,56,22,34,0,0,0,6,0,6,0,0,0,6,0,6,6,0,6,12,0,0,0,5,3,2,0,0,0,0,6,2,4,0,2,0,0,0,47,1,0,1,0,0,0,0,0,0,4,0,4,4,2,2,0,0,0,0,0,0,3,1,2,1,0,1,7,1,6,3,0,3,15,6,9,16,9,7,8.76,10,8,30,9,21,19,9,10,30,9,21,0,0,0,29,29,2,8,0,0,19,0,0,0,19,24,6,30,17,0,11,16,2,14,58,11,47,26,16,26,16,16,16,8,2,58,3.63,0.94,13,3,7,9,2,5,9,16,0,12,12,4,14,7,14,0,15,1,11,0,14,3,0,9,8,3,13,2,7,16,12,5,0,12,4,0,0,1,0,4,11,0,1
9,Ciudad de México,13,Xochimilco,196,Tepepula," 99°07'32.690"" W","19°13'40.973"" N",2380,48,21,27,3,3,0,45,18,27,45,18,27,40,17,23,37,16,21,37,16,21,0,0,0,5,1,4,6,2,4,3,1,2,0,0,0,5,3,2,12,7,3,4,128.57,11,34,3,3,3,0,3,0,3,5,2,3,1,0,1,4,3,1,4,0,4,5,4,1,3,2,1,7,3,4,3,0,3,1,0,1,2,1,1,4,2,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1.94,29,12,17,19,9,10,45,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,2,0,0,0,0,7,1,5,0,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,9,3,6,0,0,0,11,5,6,13,6,7,8.81,8.88,8.76,27,11,16,13,6,7,27,11,16,0,0,0,27,21,10,2,0,1,5,0,0,3,11,22,7,48,0,0,0,12,4,8,48,16,32,13,12,13,12,12,12,1,0,48,4,01.09,12,0,6,6,0,2,10,12,0,11,10,1,11,7,10,2,12,0,11,0,10,8,0,10,8,6,1,3,3,10,12,3,3,11,4,2,2,2,0,1,7,0,1
9,Ciudad de México,13,Xochimilco,197,La Angostura," 99°04'31.824"" W","19°15'43.448"" N",2230,21,9,12,0,0,0,21,9,12,21,9,12,19,8,11,17,8,9,15,7,8,0,0,0,2,1,1,4,1,3,2,0,2,2,1,1,1,1,0,4,5,3,2,133.33,4,14,3,0,0,0,1,1,0,3,0,3,3,2,1,0,0,0,0,0,0,4,1,3,1,0,1,2,1,1,0,0,0,1,0,1,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3.63,21,9,12,0,0,0,21,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,7,4,6,0,3,1,3,4,0,4,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,1,1,0,3,0,3,0,0,0,0,0,0,10,5,5,3,2,1,7.88,8.63,7.22,13,5,8,6,3,3,13,5,8,0,0,0,7,14,0,3,0,0,10,1,0,0,6,10,3,14,2,0,5,7,3,4,21,9,12,8,7,8,7,7,7,1,0,21,3,1.91,5,2,6,1,4,2,1,7,0,0,0,7,3,0,6,1,6,1,0,0,6,5,0,5,3,3,2,1,5,4,7,1,0,5,0,0,0,1,0,2,6,0,1
9,Ciudad de México,13,Xochimilco,198,Sihuatlixpa," 99°06'41.704"" W","19°11'56.346"" N",2662,25,13,12,1,0,1,24,13,11,24,13,11,23,13,10,21,12,9,19,11,8,0,0,0,1,0,1,3,1,2,2,1,1,2,1,1,1,1,0,8,3,1,2,92.31,4,18,3,1,0,1,1,0,1,2,1,1,2,1,1,1,1,0,1,1,0,3,1,2,1,1,0,1,0,1,4,3,1,3,2,1,2,1,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1.15,19,10,9,6,3,3,23,13,10,1,0,1,3,1,2,0,0,0,3,1,2,3,0,3,7,0,0,0,4,1,4,0,0,0,0,5,1,4,0,2,0,0,0,16,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,2,1,1,2,1,1,1,0,1,0,0,0,2,1,1,13,9,4,10.71,11.75,9.33,15,6,9,8,7,1,15,6,9,0,0,0,13,12,0,7,0,0,4,1,0,0,9,13,1,16,5,0,4,8,2,6,25,4,21,10,8,10,8,8,8,0,2,25,3.13,0.66,8,0,3,5,2,0,6,8,0,4,0,4,6,7,8,0,8,0,4,0,8,3,0,7,5,4,5,2,0,7,8,4,6,7,5,1,1,1,0,0,3,0,1
9,Ciudad de México,13,Xochimilco,201,Cuatixi," 99°04'32.454"" W","19°13'36.699"" N",2489,53,24,29,4,1,3,49,23,26,48,23,25,43,21,22,42,20,22,37,18,19,1,0,1,5,2,3,5,3,2,1,1,0,5,2,3,7,4,3,15,7,4,3,120.83,11,38,4,5,1,4,4,2,2,2,1,1,6,3,3,6,3,3,3,1,2,4,3,1,2,0,2,7,4,3,5,1,4,0,0,0,2,1,1,3,2,1,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1.86,42,19,23,11,5,6,47,23,24,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,3,3,0,7,6,0,0,1,0,2,5,2,3,0,1,0,1,3,41,1,0,1,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,1,0,1,2,1,1,4,1,3,8,5,3,2,1,1,14,3,11,11,8,3,8.12,8.85,7.45,31,12,19,12,9,3,31,12,19,0,0,0,16,37,7,3,0,0,22,0,0,5,16,26,1,51,0,0,2,17,2,15,53,4,49,20,17,20,17,17,17,2,1,53,3.12,0.93,14,3,6,11,2,2,13,15,2,6,1,11,10,11,13,2,14,3,5,0,12,8,0,5,8,2,7,3,5,14,15,4,2,13,2,2,2,0,1,3,12,1,1
